Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_048.ome.tiff	bac39281-3524-4614-bd7d-809e70383b69	Annotation	Root		Root object (Image)	Geometry	5808.9	4362.0	4.0602	22.9839	0.0				48728	22438	23701	2589	17246809.4	21056.5
mouse0_048.ome.tiff	4866947f-df26-4b5d-8ba9-aac25e88a2db	Annotation	root	Right: root	Root	Polygon	7084.4	4280.6	4724.4132	2394.3859	55.7662	997.0	0.0		3703	1824	1645	234	8251807.8	12818.4
mouse0_048.ome.tiff	4444732c-0519-4c7c-8843-0de4d710554c	Annotation	grey	Right: grey	root	Geometry	7075.3	4253.0	7.7056	0.0	0.0	8.0	0.0	997.0	3669	1818	1639	212	7649788.2	32807.7
mouse0_048.ome.tiff	9116e667-95e9-4d96-9c72-75f66a20d496	Annotation	CB	Right: CB	grey	Polygon	7097.9	3368.8	704.1966	878.5726	141.1729	512.0	0.0	8.0	7	4	0	3	3679605.8	15220.4
mouse0_048.ome.tiff	0110b0b8-f4a6-4416-b55d-42059fedf1ce	Annotation	CBX	Right: CBX	CB	Geometry	7093.3	3366.0	5.3822	21.5679	0.0	528.0	0.0	512.0	7	4	0	3	3662799.5	15529.1
mouse0_048.ome.tiff	8c174def-308b-44a8-a881-70f15eae0386	Annotation	VERM	Right: VERM	CBX	Geometry	6378.3	3328.2	8.3472	0.0	12.0865	645.0	0.0	528.0	3	3	0	0	1736514.2	10190.0
mouse0_048.ome.tiff	066f1a07-3cda-4de4-aada-b80ac78da28f	Annotation	FOTU	Right: FOTU	VERM	Polygon	6381.7	2684.1	0.0	22.9839	0.0	944.0	0.0	645.0	1	1	0	0	397222.0	3117.7
mouse0_048.ome.tiff	60f93410-2e83-47af-b453-dd29e83a6ecf	Annotation	PYR	Right: PYR	VERM	Geometry	6338.0	3166.1	29.1795	0.0	0.0	951.0	0.0	645.0	1	1	0	0	640189.7	5622.4
mouse0_048.ome.tiff	a459fdf9-c75a-41c8-857d-dde7106869c4	Annotation	UVU	Right: UVU	VERM	Geometry	6413.3	3842.4	8718.5775	8555.9759	1016.3266	957.0	0.0	645.0	1	1	0	0	699170.6	5894.0
mouse0_048.ome.tiff	c728081b-5a1a-4496-b819-d1bc0c8de23d	Annotation	HEM	Right: HEM	CBX	Geometry	7738.0	3400.1	343.2166	205.3677	19.925	1073.0	0.0	528.0	4	1	0	3	1926285.3	7582.5
