Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_043.ome.tiff	6912d3d2-faea-4824-87a0-8bbfd08a5a58	Annotation	Root		Root object (Image)	Geometry	5153.5	4225.6	2892.9746	7807.0367	1400.2911				30960	6634	21651	2675	26061616.7	32989.1
mouse0_043.ome.tiff	942e330f-181f-4ae9-8e10-16ac9d0ab140	Annotation	root	Right: root	Root	Polygon	6791.5	4386.3	4.8346	3.1918	0.0	997.0	0.0		2305	735	1335	235	12024171.7	14890.1
mouse0_043.ome.tiff	fbe2f549-d6cb-49f0-90d6-2730eb21402d	Annotation	grey	Right: grey	root	Geometry	6798.9	4359.2	3.4186	42.9089	53.4835	8.0	0.0	997.0	2257	721	1312	224	10163437.7	45983.0
mouse0_043.ome.tiff	6746427a-b25f-4e8e-8aed-55f51d3423c9	Annotation	CB	Right: CB	grey	Geometry	6974.5	3547.9	92.0295	15.2783	6.9311	512.0	0.0	8.0	40	29	8	3	6196895.3	27431.6
mouse0_043.ome.tiff	1922750a-5ad0-4673-9f0c-675845dc3388	Annotation	CBX	Right: CBX	CB	Geometry	6968.8	3541.1	59.1187	2719.5765	1310.7168	528.0	0.0	512.0	40	29	8	3	6164330.5	27483.3
mouse0_043.ome.tiff	d6bde315-08e9-4863-b4cf-0e63f62be671	Annotation	VERM	Right: VERM	CBX	Geometry	5887.0	3334.2	23681.9742	86564.2354	11215.0335	645.0	0.0	528.0	30	19	8	3	2073164.6	15956.2
mouse0_043.ome.tiff	c1532c72-ea8f-42d6-a887-92ea532398fa	Annotation	DEC	Right: DEC	VERM	Geometry	5725.5	2426.3	24.5422	144.7946	65.2015	936.0	0.0	645.0	21	10	8	3	736734.2	6530.3
mouse0_043.ome.tiff	8b44c4cc-c849-41eb-aea2-e53bab15ff2d	Annotation	FOTU	Right: FOTU	VERM	Geometry	6060.6	3018.8	23355.7089	85330.1221	11108.2504	944.0	0.0	645.0	2	2	0	0	229707.7	3883.9
mouse0_043.ome.tiff	0190d878-83ad-41b8-95a2-162242bc9c8c	Annotation	PYR	Right: PYR	VERM	Geometry	5870.8	3445.1	372.7367	595.8466	26.1756	951.0	0.0	645.0	0	0	0	0	207860.3	3792.2
mouse0_043.ome.tiff	128846dd-7648-4adb-a2b5-16b971e28d0a	Annotation	UVU	Right: UVU	VERM	Geometry	5862.6	3870.9	2.6441	0.0	0.0	957.0	0.0	645.0	3	3	0	0	356829.6	4846.1
mouse0_043.ome.tiff	dd2cf202-043a-4a3b-ba78-3abed2f085b5	Annotation	NOD	Right: NOD	VERM	Polygon	6055.4	4306.5	3.0978	99.7116	10.8034	968.0	0.0	645.0	4	4	0	0	542247.7	3661.2
mouse0_043.ome.tiff	85982066-833c-4476-ad00-42e96d0adef5	Annotation	HEM	Right: HEM	CBX	Geometry	7517.0	3645.9	3.0978	99.7116	10.8034	1073.0	0.0	528.0	10	10	0	0	4091165.9	13720.1
mouse0_043.ome.tiff	c91728da-76e7-401f-8184-2d6e2070ff1f	Annotation	PRM	Right: PRM	HEM	Geometry	7681.6	4004.7	6.6012	54.116	6.8011	1025.0	0.0	1073.0	7	7	0	0	1559169.0	10273.8
