Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_031.ome.tiff	e7e26b90-1163-4abc-afbc-24b7fd6c85b6	Annotation	Root		Root object (Image)	Geometry	5201.3	4278.7	9.4424	338.0986	968.8344				27579	5978	11245	10356	34691306.9	37114.3
mouse0_031.ome.tiff	aa8f7d40-e2d7-4a63-bae2-0b852c44dd89	Annotation	root	Right: root	Root	Polygon	7225.5	4040.5	42.776	22.3423	7.064	997.0	0.0		1579	246	469	864	16837270.5	18827.6
mouse0_031.ome.tiff	6359878a-3397-4f71-a081-8457464bd12e	Annotation	grey	Right: grey	root	Geometry	7204.8	3948.2	12.5402	0.0	0.0	8.0	0.0	997.0	1067	198	424	445	13962408.4	61768.0
mouse0_031.ome.tiff	dec31af1-21bc-48d5-b533-87ca2c18d5c9	Annotation	CB	Right: CB	grey	Geometry	7522.6	3288.5	461.9915	358.376	56.3564	512.0	0.0	8.0	43	36	4	3	9214081.0	43245.7
mouse0_031.ome.tiff	080d5a1a-8ef3-47c3-a4a9-f3564788f74d	Annotation	CBN	Right: CBN	CB	Polygon	8084.1	4187.4	1.3221	7.4788	1616.9495	519.0	0.0	512.0	0	0	0	0	17404.7	507.72
mouse0_031.ome.tiff	ff263133-0941-40af-bee9-6be8bb63f77d	Annotation	DN	Right: DN	CBN	Polygon	8084.1	4187.4	4.287	0.0	13.9951	846.0	0.0	519.0	0	0	0	0	17404.7	507.72
mouse0_031.ome.tiff	3b203671-c11a-4f73-8a6b-96f49b7c2e72	Annotation	CBX	Right: CBX	CB	Geometry	7522.8	3281.6	23205.477	50144.3694	46423.8437	528.0	0.0	512.0	41	34	4	3	9154516.5	39531.8
mouse0_031.ome.tiff	9cd287a1-84ff-455d-a6a9-91abc1281dfc	Annotation	VERM	Right: VERM	CBX	Geometry	6162.8	3059.8	14.7696	0.0	0.0	645.0	0.0	528.0	22	15	4	3	4216023.1	19536.5
mouse0_031.ome.tiff	e758e8ad-3997-492e-9499-a2b1584da743	Annotation	CENT	Right: CENT	VERM	Geometry	5928.8	3442.7	8.9954	0.0	0.0	920.0	0.0	645.0	13	6	4	3	2062073.1	13622.3
mouse0_031.ome.tiff	7b98768d-ca79-4c12-a41f-2dc5e923a422	Annotation	CENT2	Right: CENT2	CENT	Geometry	5776.3	3858.6	2.6441	0.0	0.0	976.0	0.0	920.0	8	4	4	0	617867.9	6496.4
mouse0_031.ome.tiff	775c157d-da40-4758-8c82-1186c7f3dedf	Annotation	CENT3	Right: CENT3	CENT	Geometry	5994.0	3265.1	136.3933	13.3146	0.0	984.0	0.0	920.0	5	2	0	3	1444667.0	10583.8
mouse0_031.ome.tiff	8afe370b-7107-4e94-a973-b0b2ef3472cd	Annotation	CUL	Right: CUL	VERM	Polygon	6386.8	2693.3	0.0	0.0	0.0	928.0	0.0	645.0	9	9	0	0	2153950.1	11010.8
mouse0_031.ome.tiff	ee795648-2a33-4366-bb4f-96bfdbcb4725	Annotation	CUL4, 5	Right: CUL4, 5	CUL	Polygon	6386.8	2693.3	6.3835	61.9033	2331.7735	1091.0	0.0	928.0	9	9	0	0	2153950.1	11010.8
mouse0_031.ome.tiff	0f954c84-f26c-4184-8a3c-2956f8eedfe4	Annotation	HEM	Right: HEM	CBX	Geometry	8683.7	3470.9	0.0	0.0	0.0	1073.0	0.0	528.0	19	19	0	0	4938493.4	24283.9
mouse0_031.ome.tiff	6d906108-bf7f-48a9-931e-66bc3fc55f55	Annotation	COPY	Right: COPY	HEM	Polygon	8672.5	4160.0	23030.7837	48941.314	28500.7962	1033.0	0.0	1073.0	0	0	0	0	16374.0	623.0
mouse0_031.ome.tiff	96b77aa7-7a9b-492a-bd71-f570f8d17000	Annotation	PFL	Right: PFL	HEM	Polygon	9540.9	4416.0	20.3787	426.063	15.732	1041.0	0.0	1073.0	5	5	0	0	1051648.6	8017.0
mouse0_031.ome.tiff	9fabba1a-68dc-4ad8-88eb-c9dca858eab2	Annotation	FL	Right: FL	HEM	Polygon	8797.7	4740.7	1.8697	24.5328	190.2654	1049.0	0.0	1073.0	3	3	0	0	464229.4	3787.0
mouse0_031.ome.tiff	7acda97c-d5e0-433b-a634-c6a3595b0f80	Annotation	SIM	Right: SIM	HEM	Polygon	7666.3	2803.3	70.8213	29.0855	5.1554	1007.0	0.0	1073.0	6	6	0	0	1490620.5	9613.2
mouse0_031.ome.tiff	454dbfe3-7dca-48d9-8a6d-a19cc910e06b	Annotation	AN	Right: AN	HEM	Geometry	8977.4	3157.9	71.4066	81.6775	75.4501	1017.0	0.0	1073.0	5	5	0	0	1915620.5	8934.0
mouse0_031.ome.tiff	d194a0d5-265c-4181-9947-377efd42955a	Annotation	ANcr1	Right: ANcr1	AN	Geometry	8977.4	3157.9	23.3986	153.6427	112.8029	1056.0	0.0	1017.0	5	5	0	0	1915620.5	8934.0
mouse0_031.ome.tiff	36dc67c0-bd55-41b1-9633-adf711c6d765	Annotation	BS	Right: BS	grey	Geometry	6593.6	5220.7	13.4086	0.0	0.0	343.0	0.0	8.0	1025	163	420	442	4782639.2	22117.2
mouse0_031.ome.tiff	bc187ec1-ac15-4248-8293-69dc92661c59	Annotation	HB	Right: HB	BS	Geometry	6593.7	5221.1	0.0	0.0	0.0	1065.0	0.0	343.0	1022	160	420	442	4780873.7	22461.0
mouse0_031.ome.tiff	680f5d06-4739-4209-a303-21f8e66f4ec8	Annotation	P	Right: P	HB	Geometry	6379.2	5226.6	22767.7764	48851.3811	28461.5878	771.0	0.0	1065.0	596	137	316	143	3685236.5	21947.3
mouse0_031.ome.tiff	ae57f688-772c-440d-8854-26db5a24790b	Annotation	P-mot	Right: P-mot	P	Geometry	5984.2	5174.9	0.0	32.5981	35.9667	987.0	0.0	771.0	304	41	182	81	1576002.4	9190.1
mouse0_031.ome.tiff	2958c05e-b0c1-4bad-b2d6-34da1517dc1f	Annotation	PCG	Right: PCG	P-mot	Geometry	5681.6	4388.0	72.542	7.4788	7.4788	898.0	0.0	987.0	8	4	1	3	314327.0	4100.9
mouse0_031.ome.tiff	66d5fc8f-f33a-4c7d-a728-31ee4f452e5d	Annotation	PDTg	Right: PDTg	P-mot	Polygon	5503.5	4531.8	0.0	9.4424	9.0277	599626927.0	0.0	987.0	4	4	0	0	75003.8	1039.0
mouse0_031.ome.tiff	1cc48a8b-788c-4ba9-adf0-1d40a7921da8	Annotation	B	Right: B	P-mot	Polygon	6141.1	4440.7	1.8697	0.0	0.0	280.0	0.0	987.0	2	2	0	0	25702.1	590.58
mouse0_031.ome.tiff	9efb7acc-657b-4a42-b422-df8ee4e0489c	Annotation	PRNc	Right: PRNc	P-mot	Geometry	6050.9	5463.8	2.4173	0.0	0.0	1093.0	0.0	987.0	281	30	177	74	1106469.8	4875.8
mouse0_031.ome.tiff	823058fc-b1e5-4f56-8225-9aa00a9d6e6e	Annotation	V	Right: V	P-mot	Geometry	6904.4	5069.1	6.3835	61.9033	2331.7735	621.0	0.0	987.0	5	1	3	1	39918.7	925.79
mouse0_031.ome.tiff	afd1325a-4ece-404a-97d3-208f631bb2b7	Annotation	I5	Right: I5	P-mot	Polygon	7122.2	5109.7	3.7394	3.4186	0.0	549009227.0	0.0	987.0	4	0	1	3	14581.1	494.79
mouse0_031.ome.tiff	84b6d90f-3a67-45e6-81cc-196573c5d258	Annotation	P-sat	Right: P-sat	P	Geometry	5847.0	4679.6	0.0	0.0	0.0	1117.0	0.0	771.0	38	15	12	11	264554.6	4356.1
mouse0_031.ome.tiff	ebdf892f-99a7-457b-8cd6-7c51a984306e	Annotation	LC	Right: LC	P-sat	Polygon	6324.3	4387.8	2.4173	359.3641	13878.366	147.0	0.0	1117.0	8	3	5	0	24336.7	763.29
mouse0_031.ome.tiff	3a7d25d2-d893-4198-9273-d91d1de616fb	Annotation	NI	Right: NI	P-sat	Polygon	5493.2	4733.8	14.7696	0.0	0.0	604.0	0.0	1117.0	11	8	2	1	108262.9	1622.7
mouse0_031.ome.tiff	cd910ee9-4f2e-48df-9fbe-7eb66ab712d2	Annotation	SLC	Right: SLC	P-sat	Polygon	6322.0	4648.0	4.8346	0.0	51.7511	350.0	0.0	1117.0	6	3	3	0	45216.0	846.41
mouse0_031.ome.tiff	b8cc523f-c02e-4b6d-b8f6-adb6b1450ef9	Annotation	SLD	Right: SLD	P-sat	Polygon	6073.7	4641.2	13.8623	10.0289	0.0	358.0	0.0	1117.0	11	0	1	10	66816.9	978.56
mouse0_031.ome.tiff	ea80fd1f-4b01-48db-a3bc-833a59df69fa	Annotation	RPO	Right: RPO	P-sat	Polygon	5349.8	4944.5	30.9163	7.4788	7.4788	238.0	0.0	1117.0	2	1	1	0	19973.6	531.46
mouse0_031.ome.tiff	e9c568bd-3c88-45c2-a265-938a0073af05	Annotation	P-sen	Right: P-sen	P	Geometry	6953.8	5391.5	4.6078	101.7143	0.0	1132.0	0.0	771.0	72	38	17	17	930332.8	9573.5
mouse0_031.ome.tiff	3e99956f-da63-45f3-bf72-c39ab30bcbb6	Annotation	PSV	Right: PSV	P-sen	Polygon	7337.5	5308.8	6.0627	0.0	0.0	7.0	0.0	1132.0	14	14	0	0	342923.7	2697.0
mouse0_031.ome.tiff	25281026-3d6c-4ff0-888b-5b55b278dcd2	Annotation	SOC	Right: SOC	P-sen	Polygon	6558.5	6231.4	0.0	0.0	0.0	398.0	0.0	1132.0	33	7	9	17	321227.6	2331.8
mouse0_031.ome.tiff	ee31807e-03b5-4565-9dab-afe1190279a2	Annotation	SOCm	Right: SOCm	SOC	Polygon	6351.4	6213.3	366.6028	700.8277	637.0655	105.0	0.0	398.0	7	1	0	6	85711.1	1120.7
mouse0_031.ome.tiff	a99007d8-0238-47ab-a10a-4f0100576a3c	Annotation	SOCl	Right: SOCl	SOC	Polygon	6723.1	6136.1	15.5051	0.0	0.0	114.0	0.0	398.0	12	3	9	0	150665.9	1458.3
mouse0_031.ome.tiff	58ab616f-ce71-4962-b572-16b22a10f9ff	Annotation	POR	Right: POR	SOC	Polygon	6475.4	6419.0	4.9675	69.3753	458.5745	122.0	0.0	398.0	14	3	0	11	84850.6	1471.3
mouse0_031.ome.tiff	d6270a3e-0433-4b51-b5a5-b753f0dc9aa9	Annotation	PB	Right: PB	P-sen	Geometry	6936.5	4484.4	63.4432	1416.5957	7842.1372	867.0	0.0	1132.0	25	17	8	0	266181.4	5154.1
mouse0_031.ome.tiff	697e0cc3-adf2-4e5e-9317-e4763868dba0	Annotation	KF	Right: KF	PB	Geometry	7472.7	4736.6	0.0	0.0	0.0	123.0	0.0	867.0	11	5	6	0	82639.9	1163.7
mouse0_031.ome.tiff	347bb22d-8028-4805-b340-d8f8013a2ee7	Annotation	MY	Right: MY	HB	Geometry	7315.2	5202.7	186.3559	895.3234	328.4962	354.0	0.0	1065.0	426	23	104	299	1095494.9	15409.5
mouse0_031.ome.tiff	54ec2ed6-1052-4987-bec9-bfce0b49f0a1	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7790.3	5247.5	0.0	4.193	60.1347	386.0	0.0	354.0	268	10	2	256	458732.5	3896.8
mouse0_031.ome.tiff	ad452903-1aa9-4393-9279-d01ac2836fa6	Annotation	NTB	Right: NTB	MY-sen	Polygon	5999.4	6223.8	31.2143	9.8961	6.2896	642.0	0.0	386.0	258	1	1	256	71300.7	1075.7
mouse0_031.ome.tiff	aab2fe7f-074b-4b24-9d23-7c8dcb782e47	Annotation	CN	Right: CN	MY-sen	Polygon	8119.9	5067.9	8.7069	288.8331	3793.1714	607.0	0.0	386.0	10	9	1	0	387431.8	2821.2
mouse0_031.ome.tiff	393dde9c-a60d-41df-8ac6-45f52730b71b	Annotation	DCO	Right: DCO	CN	Geometry	8077.1	4686.1	0.0	203.1319	55.9417	96.0	0.0	607.0	1	1	0	0	10865.8	740.6
mouse0_031.ome.tiff	20d3201f-7938-4bf7-96bc-9e4fdb6e487f	Annotation	VCO	Right: VCO	CN	Polygon	8121.1	5078.9	17.3748	3.4186	0.0	101.0	0.0	607.0	9	8	1	0	376566.0	2762.1
mouse0_031.ome.tiff	9897b161-ba17-47ab-9e96-a9026ba15cb8	Annotation	MY-mot	Right: MY-mot	MY	Geometry	6849.3	4896.9	100.7591	45.3731	39.2084	370.0	0.0	354.0	110	11	96	3	404829.2	5839.3
mouse0_031.ome.tiff	91fdbff0-8731-42e6-b87e-c86256cd1441	Annotation	VNC	Right: VNC	MY-mot	Geometry	6779.2	4674.0	500.2214	2212.5944	2711.7442	701.0	0.0	370.0	60	10	47	3	246546.2	2977.4
mouse0_031.ome.tiff	992a0d63-1fa5-4bd6-af79-4ae4bf3699f8	Annotation	MV	Right: MV	VNC	Geometry	6776.3	4676.5	6.3835	61.9033	2331.7735	202.0	0.0	701.0	60	10	47	3	243670.8	2340.5
mouse0_031.ome.tiff	fba36c03-294c-4e1a-a310-4c34dfc2c985	Annotation	SUV	Right: SUV	VNC	Geometry	7029.5	4465.9	33.3186	49.4253	70.8992	217.0	0.0	701.0	0	0	0	0	2875.4	636.92
mouse0_031.ome.tiff	864e56a0-82bb-4a92-86c2-d83b55db73ac	Annotation	PARN	Right: PARN	MY-mot	Geometry	6958.5	5244.0	13.8623	10.0289	0.0	852.0	0.0	370.0	50	1	49	0	158282.9	2861.8
mouse0_031.ome.tiff	70c0095c-4073-47d3-a169-fdbcdb993cd0	Annotation	MY-sat	Right: MY-sat	MY	Polygon	5452.3	5760.4	6.3835	3.4186	0.0	379.0	0.0	354.0	43	1	4	38	32031.5	1490.0
