Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_045.ome.tiff	e4a2e106-80d1-423f-9a70-59bed99e5712	Annotation	Root		Root object (Image)	Geometry	5599.2	4128.4	15.1464	173.9955	0.0				38194	10880	25282	2032	23121613.8	28370.9
mouse0_045.ome.tiff	bbf96a82-52bd-4f80-bb80-4d621c95e759	Annotation	root	Right: root	Root	Geometry	7058.0	4191.9	25.0415	105.5679	28.6283	997.0	0.0		4408	2000	2206	202	11231157.8	14267.7
mouse0_045.ome.tiff	c46cbbd3-03cd-498d-bc58-f38e5b28b17d	Annotation	grey	Right: grey	root	Geometry	7104.9	4187.0	0.0	0.0	0.0	8.0	0.0	997.0	4355	1986	2172	197	9647507.8	39464.6
mouse0_045.ome.tiff	74444c4f-4c71-4ec8-a647-a5531ade3fd1	Annotation	CB	Right: CB	grey	Geometry	7272.3	3354.4	5.6091	79.8879	0.0	512.0	0.0	8.0	65	28	13	24	5541942.7	21122.3
mouse0_045.ome.tiff	f451bbbe-7409-4723-8b4c-7054800aef0c	Annotation	CBX	Right: CBX	CB	Geometry	7263.5	3341.6	7.7056	10.9776	13.9916	528.0	0.0	512.0	64	27	13	24	5485593.6	21231.4
mouse0_045.ome.tiff	780c431a-9065-4430-a6cc-51136b14a5a7	Annotation	VERM	Right: VERM	CBX	Geometry	6200.2	3144.4	17.6016	2.9649	15.6777	645.0	0.0	528.0	38	25	13	0	2472937.1	14262.5
mouse0_045.ome.tiff	987ff44c-3b4f-4e2b-9e41-3ad1beee67a4	Annotation	DEC	Right: DEC	VERM	Polygon	5980.3	2157.9	128.9373	334.4007	0.0	936.0	0.0	645.0	21	12	9	0	322224.2	2640.5
mouse0_045.ome.tiff	47a40532-2854-474c-a3f8-0bf4306a3c41	Annotation	FOTU	Right: FOTU	VERM	Polygon	6225.4	2611.0	21.7947	3.1918	0.0	944.0	0.0	645.0	3	3	0	0	689137.0	5866.4
mouse0_045.ome.tiff	aad12135-8040-4d64-90dc-a6d5f97cb078	Annotation	PYR	Right: PYR	VERM	Geometry	6151.9	3148.5	33.1457	30.1418	0.0	951.0	0.0	645.0	1	1	0	0	490091.0	5551.1
mouse0_045.ome.tiff	fd7d0836-7e26-4f27-9606-c93227ed7eac	Annotation	UVU	Right: UVU	VERM	Geometry	6307.0	3784.6	150.975	28.7258	0.0	957.0	0.0	645.0	11	7	4	0	809598.9	6713.1
mouse0_045.ome.tiff	b5c280a5-3bb4-466f-945f-ec20626b3d73	Annotation	NOD	Right: NOD	VERM	Polygon	6143.7	4164.3	2.0965	0.0	0.0	968.0	0.0	645.0	2	2	0	0	162043.8	2637.9
mouse0_045.ome.tiff	427859db-1f10-43f9-93cf-d4c0cee48a8d	Annotation	HEM	Right: HEM	CBX	Geometry	7857.9	3489.4	1.3221	0.0	0.0	1073.0	0.0	528.0	27	3	0	24	3513366.9	13617.4
mouse0_045.ome.tiff	4f208086-5bc4-4bd3-8e52-25298b6dc88c	Annotation	PRM	Right: PRM	HEM	Geometry	7953.3	3658.8	1854.6153	3005.4167	173.3884	1025.0	0.0	1073.0	27	3	0	24	1823469.1	10102.1
mouse0_045.ome.tiff	d39b1dba-caa6-465f-8e5a-641d528a3528	Annotation	COPY	Right: COPY	HEM	Geometry	7423.2	3947.9	0.0	0.0	0.0	1033.0	0.0	1073.0	0	0	0	0	624521.0	6678.1
mouse0_045.ome.tiff	d8b6cb11-936f-4983-9479-e9b9d6dfee3b	Annotation	AN	Right: AN	HEM	Geometry	7949.5	2930.6	0.0	0.0	0.0	1017.0	0.0	1073.0	0	0	0	0	1065376.8	5415.6
mouse0_045.ome.tiff	bf3d087c-ab3d-4c4a-9c6a-1912c1afb89c	Annotation	ANcr2	Right: ANcr2	AN	Geometry	7949.5	2930.6	34.053	0.0	131.2797	1064.0	0.0	1017.0	0	0	0	0	1065376.8	5415.6
mouse0_045.ome.tiff	c8817342-70c8-4d07-a9b6-3813876322f8	Annotation	BS	Right: BS	grey	Geometry	6878.9	5310.9	285.9133	442.0048	322.303	343.0	0.0	8.0	4290	1958	2159	173	4105565.1	18342.3
mouse0_045.ome.tiff	a528d257-3117-4145-9df0-febc17d9bd3e	Annotation	HB	Right: HB	BS	Geometry	6878.9	5310.9	13.9669	0.0	0.0	1065.0	0.0	343.0	4290	1958	2159	173	4105565.1	18342.3
mouse0_045.ome.tiff	06c8d919-ef97-4c55-9fd9-2741c931edef	Annotation	MY	Right: MY	HB	Geometry	6878.9	5310.9	0.0	0.0	0.0	354.0	0.0	1065.0	4290	1958	2159	173	4105565.1	18342.3
mouse0_045.ome.tiff	38616203-9e1a-4c32-975a-5cbec95b2d4f	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7337.0	5003.0	32767.4167	92703.9937	7994.7508	386.0	0.0	354.0	310	242	66	2	1300129.9	9575.3
mouse0_045.ome.tiff	f3d5d9b3-1fd3-4e73-81bb-9e3f51dc34a1	Annotation	ECU	Right: ECU	MY-sen	Polygon	7138.4	4387.7	325.7815	457.1123	14.7307	903.0	0.0	386.0	5	3	0	2	94996.5	1191.9
mouse0_045.ome.tiff	38fc0ccc-7abe-4b04-9053-d5abe575dfea	Annotation	NTS	Right: NTS	MY-sen	Polygon	6499.7	4658.1	25.3072	174.9837	89.1177	651.0	0.0	386.0	221	167	54	0	292767.4	3045.9
mouse0_045.ome.tiff	3c7b0dd9-00ee-4f22-bd33-c09a532eb928	Annotation	SPVI	Right: SPVI	MY-sen	Polygon	7636.6	5212.8	4.7407	0.0	0.0	437.0	0.0	386.0	84	72	12	0	852189.6	3893.0
mouse0_045.ome.tiff	836d5328-5a54-41fc-a3dd-4506b0198714	Annotation	Pa5	Right: Pa5	MY-sen	Polygon	7708.5	4753.6	0.0	0.0	0.0	589508451.0	0.0	386.0	0	0	0	0	42411.1	1138.4
mouse0_045.ome.tiff	f7299785-11b2-4988-9b79-d1b2660e66db	Annotation	DCN	Right: DCN	MY-sen	Polygon	6944.0	4512.3	34.5582	308.2602	80.0801	720.0	0.0	386.0	0	0	0	0	17764.8	555.35
mouse0_045.ome.tiff	f4382939-672a-4b47-b40f-5d23f85bc81a	Annotation	CU	Right: CU	DCN	Polygon	6944.0	4512.3	60.7374	27.1769	290.6567	711.0	0.0	720.0	0	0	0	0	17764.8	555.35
mouse0_045.ome.tiff	a628c852-19ce-4700-a74e-47bb87158d1d	Annotation	MY-mot	Right: MY-mot	MY	Geometry	6623.3	5474.9	17.6016	2.9649	15.6777	370.0	0.0	354.0	2997	1118	1720	159	2159865.0	14444.9
mouse0_045.ome.tiff	965fe664-b4e3-4f75-bdc6-bbe2b2efe3f2	Annotation	XII	Right: XII	MY-mot	Polygon	6027.1	4825.6	109.8615	646.2778	92.7143	773.0	0.0	370.0	868	443	425	0	68386.4	986.42
mouse0_045.ome.tiff	1767d0a7-2586-4ab3-9d1e-7188b25e1151	Annotation	AMB	Right: AMB	MY-mot	Polygon	7139.1	5811.8	0.0	0.0	0.0	135.0	0.0	370.0	12	2	10	0	10710.4	508.01
mouse0_045.ome.tiff	3b0852f0-bd23-4e67-b52d-6f496c4065fb	Annotation	AMBv	Right: AMBv	AMB	Polygon	7124.7	5833.6	52.9866	39.963	20.6994	143.0	0.0	135.0	6	2	4	0	7178.3	312.23
mouse0_045.ome.tiff	7b6a5bdc-18f5-4cce-b3a5-fca2f7c1916d	Annotation	AMBd	Right: AMBd	AMB	Polygon	7168.5	5767.6	285.9133	442.0048	322.303	939.0	0.0	135.0	6	0	6	0	3532.1	238.08
mouse0_045.ome.tiff	b2eb2209-65be-40b8-9b45-807eb9dd9017	Annotation	IRN	Right: IRN	MY-mot	Geometry	6643.9	5336.0	0.0	23.9852	0.0	136.0	0.0	370.0	788	307	468	13	412451.2	3801.8
mouse0_045.ome.tiff	0629d526-31bb-47e4-abe0-3087d2fe17bf	Annotation	GRN	Right: GRN	MY-mot	Geometry	6183.4	5458.1	823.7134	2517.113	1037.9432	1048.0	0.0	370.0	625	122	413	90	438146.5	3790.8
mouse0_045.ome.tiff	2a25ffd7-fc0a-4664-b60a-4c870dc8a232	Annotation	PHY	Right: PHY	MY-mot	Polygon	6075.0	4969.4	4.6078	0.0	0.0	154.0	0.0	370.0	96	20	76	0	13411.0	527.95
mouse0_045.ome.tiff	52979cb3-b691-4f03-bcb0-fd509efdb35c	Annotation	NR	Right: NR	PHY	Polygon	6075.0	4969.4	7.3848	0.0	290.6567	177.0	0.0	154.0	96	20	76	0	13411.0	527.95
mouse0_045.ome.tiff	de4acc73-a8fd-453f-9df9-a3369560e65f	Annotation	PGRN	Right: PGRN	MY-mot	Polygon	6982.9	5987.5	24.3072	5.1554	199.7613	938.0	0.0	370.0	111	31	73	7	238224.6	2477.8
mouse0_045.ome.tiff	7349a9ad-946c-4b56-be79-1bd17edac205	Annotation	PGRNl	Right: PGRNl	PGRN	Polygon	6982.9	5987.5	207.6575	456.5985	44.4027	978.0	0.0	938.0	111	31	73	7	238224.6	2477.8
mouse0_045.ome.tiff	ea62686b-d591-4d47-9bfc-110dc3200751	Annotation	MARN	Right: MARN	MY-mot	Polygon	6200.7	5809.5	0.0	8.6679	0.0	307.0	0.0	370.0	29	9	10	10	92386.2	1241.7
mouse0_045.ome.tiff	ced130a9-8043-4f0f-bb58-d9573567b3d3	Annotation	VNC	Right: VNC	MY-mot	Geometry	6651.7	4412.2	1.3221	0.0	0.0	701.0	0.0	370.0	18	6	12	0	117322.4	1774.5
mouse0_045.ome.tiff	261d49a6-389d-498c-8238-455952461cd9	Annotation	MV	Right: MV	VNC	Polygon	6451.9	4416.5	4.7407	0.0	158.5971	202.0	0.0	701.0	5	0	5	0	25287.4	776.06
mouse0_045.ome.tiff	6f8eef14-f4ef-473a-84fb-34b9ad4c5c46	Annotation	SPIV	Right: SPIV	VNC	Polygon	6706.6	4411.1	33404.338	94065.7251	8425.4458	225.0	0.0	701.0	13	6	7	0	92035.0	1288.6
mouse0_045.ome.tiff	03247aad-0086-4fc1-948a-73d00866c79c	Annotation	DMX	Right: DMX	MY-mot	Polygon	6180.6	4627.2	9173.083	12120.8863	1466.326	839.0	0.0	370.0	20	18	2	0	47914.5	896.37
mouse0_045.ome.tiff	0bff0df1-71a5-4949-a197-e6f8324055a3	Annotation	LIN	Right: LIN	MY-mot	Geometry	6956.3	5569.8	0.0	0.0	0.0	203.0	0.0	370.0	115	24	91	0	63476.1	1682.8
mouse0_045.ome.tiff	66bf417a-1dd2-46d4-8429-28e5eec1899b	Annotation	IO	Right: IO	MY-mot	Geometry	6202.2	6106.2	42577.421	106186.6114	9891.7718	83.0	0.0	370.0	44	8	20	16	189032.0	3772.9
mouse0_045.ome.tiff	c4dd85a0-fdb1-4da2-81f2-ba4a9b5cfd38	Annotation	PARN	Right: PARN	MY-mot	Geometry	7157.1	5389.8	0.0	0.0	0.0	852.0	0.0	370.0	256	121	115	20	405643.7	4369.7
mouse0_045.ome.tiff	27ec73de-8bc5-4cdf-bd3f-66fb3985d8df	Annotation	LRN	Right: LRN	MY-mot	Geometry	7261.1	6011.3	8.8948	39.3532	69.7122	235.0	0.0	370.0	15	7	5	3	62470.0	1333.6
mouse0_045.ome.tiff	bc4c42ae-923a-4a08-bb80-be0f89770613	Annotation	LRNm	Right: LRNm	LRN	Polygon	6805.6	5819.7	42.6871	22.6631	0.0	955.0	0.0	235.0	15	7	5	3	22668.2	574.03
mouse0_045.ome.tiff	9c17e89f-89f8-44e5-914e-92d01205bcce	Annotation	LRNp	Right: LRNp	LRN	Polygon	7520.5	6120.4	0.0	0.0	0.0	963.0	0.0	235.0	0	0	0	0	39801.8	759.59
