Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_049.ome.tiff	26fa9efe-5294-4f92-92ba-670ba2c4e8b5	Annotation	Root		Root object (Image)	Geometry	5660.0	4459.6	1241.4366	2749.8436	317.3119				54424	26351	25041	3032	15619297.9	19779.4
mouse0_049.ome.tiff	a4f42a25-a18b-4b2a-95df-2792f3deb552	Annotation	root	Right: root	Root	Geometry	6977.8	4455.1	92.6315	102.7778	6.1567	997.0	0.0		3429	1413	1837	179	7113648.1	13085.7
mouse0_049.ome.tiff	fb751111-5b06-4175-8e2b-bfa08c4c755f	Annotation	grey	Right: grey	root	Geometry	6959.9	4427.4	3.7394	0.0	0.0	8.0	0.0	997.0	3376	1408	1829	139	6619834.8	27872.1
mouse0_049.ome.tiff	d7be2099-4d77-48b3-811c-86a28e15d027	Annotation	CB	Right: CB	grey	Geometry	6970.1	3511.8	1.0952	34.5213	223.9039	512.0	0.0	8.0	8	2	0	6	2794736.6	11011.3
mouse0_049.ome.tiff	e2e48b15-ac85-458d-a234-841dd605672c	Annotation	CBX	Right: CBX	CB	Geometry	6966.5	3510.9	2378.7455	3924.6704	308.3364	528.0	0.0	512.0	8	2	0	6	2781750.7	11562.2
mouse0_049.ome.tiff	2558ec58-44d8-4ce7-afd0-831cf961b829	Annotation	VERM	Right: VERM	CBX	Geometry	6339.9	3531.8	32.1444	30.1029	0.0	645.0	0.0	528.0	5	2	0	3	1336091.0	7291.3
mouse0_049.ome.tiff	7904aa55-b420-4601-9517-255d53b489d1	Annotation	PYR	Right: PYR	VERM	Polygon	6304.7	3199.0	6.7682	39.7221	0.0	951.0	0.0	645.0	2	2	0	0	672367.5	3559.3
mouse0_049.ome.tiff	235b5696-15cf-4aba-8037-0ef251b978fb	Annotation	UVU	Right: UVU	VERM	Geometry	6375.5	3868.9	1.6429	0.0	0.0	957.0	0.0	645.0	3	0	0	3	663723.5	5766.6
mouse0_049.ome.tiff	72e18dd9-dc0a-4458-a88c-a99e1aaaa241	Annotation	HEM	Right: HEM	CBX	Geometry	7545.7	3491.5	357.7155	410.8178	77.4293	1073.0	0.0	528.0	3	0	0	3	1445659.7	6265.8
mouse0_049.ome.tiff	44bbe170-494f-4c4a-a3cb-0cefd22146c8	Annotation	PRM	Right: PRM	HEM	Polygon	7797.1	3365.7	14.8636	24.6657	0.0	1025.0	0.0	1073.0	0	0	0	0	728924.0	4155.8
mouse0_049.ome.tiff	a5e158aa-287e-49ec-a8d8-16629cb262fb	Annotation	COPY	Right: COPY	HEM	Geometry	7290.0	3619.5	281.412	2103.4259	760.5331	1033.0	0.0	1073.0	3	0	0	3	716735.7	4142.2
mouse0_049.ome.tiff	4c687c7b-b9f8-4bdf-8b38-c27298c513ab	Annotation	BS	Right: BS	grey	Geometry	6952.5	5096.3	7462.1372	9905.9513	1181.5074	343.0	0.0	8.0	3368	1406	1829	133	3825098.2	16860.7
mouse0_049.ome.tiff	0dd0b008-0c88-4e74-a1c6-21750c1c923d	Annotation	HB	Right: HB	BS	Geometry	6952.5	5096.3	6.4533	34.0468	0.0	1065.0	0.0	343.0	3368	1406	1829	133	3825098.2	16860.7
mouse0_049.ome.tiff	3054bba4-7509-4be3-a8b6-e7536360a3c2	Annotation	MY	Right: MY	HB	Geometry	6952.5	5096.3	117.1448	270.5776	0.0	354.0	0.0	1065.0	3368	1406	1829	133	3825098.2	16860.7
mouse0_049.ome.tiff	26a211af-f260-44e9-bf3a-4bd26e905e32	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7296.7	4712.9	1.3221	0.0	0.0	386.0	0.0	354.0	73	32	24	17	1304343.8	8331.6
mouse0_049.ome.tiff	c0bb454c-00fd-4e7d-bac4-c85c1538e8fe	Annotation	ECU	Right: ECU	MY-sen	Polygon	6936.7	4220.9	1950.6555	3698.1031	422.9607	903.0	0.0	386.0	1	1	0	0	60363.1	1009.4
mouse0_049.ome.tiff	0f81f636-c651-406c-a98a-f7e7a26c923d	Annotation	NTS	Right: NTS	MY-sen	Geometry	6205.5	4500.3	1542.1047	2281.2895	6.7432	651.0	0.0	386.0	28	5	13	10	152488.6	2493.8
mouse0_049.ome.tiff	006fff5c-f9f3-4eb1-9541-0800b2b418b3	Annotation	SPVC	Right: SPVC	MY-sen	Polygon	7573.9	4779.2	54.4807	166.8553	54.6357	429.0	0.0	386.0	22	11	4	7	626305.7	3372.0
mouse0_049.ome.tiff	4a006478-c621-4197-99ca-47c723a36ca9	Annotation	SPVI	Right: SPVI	MY-sen	Polygon	8046.0	5133.8	0.0	0.0	0.0	437.0	0.0	386.0	6	6	0	0	236564.9	2295.2
mouse0_049.ome.tiff	84adb1f0-e1df-4b86-a5f4-46abb3f51fcb	Annotation	Pa5	Right: Pa5	MY-sen	Polygon	7456.6	4353.6	0.0	0.0	27.7796	589508451.0	0.0	386.0	0	0	0	0	23404.4	697.45
mouse0_049.ome.tiff	1f362f63-1096-4984-bf71-88eb0d1da94e	Annotation	AP	Right: AP	MY-sen	Polygon	5931.6	4328.2	5.6091	0.0	17.2809	207.0	0.0	386.0	1	0	1	0	37296.5	911.07
mouse0_049.ome.tiff	62053262-448a-4862-b66b-3672101ecb42	Annotation	DCN	Right: DCN	MY-sen	Polygon	6607.6	4378.5	94120.9542	85804.0601	12781.0061	720.0	0.0	386.0	15	9	6	0	168057.2	1869.6
mouse0_049.ome.tiff	65af4b2d-1013-405b-bce3-95b29161e2cb	Annotation	GR	Right: GR	DCN	Polygon	6315.8	4302.7	8.1592	0.0	0.0	1039.0	0.0	720.0	1	1	0	0	17878.5	515.75
mouse0_049.ome.tiff	433c806a-184f-4cab-8916-cd5fe9e8746c	Annotation	CU	Right: CU	DCN	Polygon	6642.4	4387.5	0.0	0.0	0.0	711.0	0.0	720.0	14	8	6	0	150178.6	1543.6
