Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse1_041.ome.tiff	5f48ac60-e580-4628-a885-0df17874a169	Annotation	Root		Root object (Image)	Geometry	5596.3	3927.9	45.0054	40.7184	0.0				18028	5331	11149	1548	31626173.9	38764.4
mouse1_041.ome.tiff	b8a96abf-f128-465e-9760-b954d0cd2a15	Annotation	root	Right: root	Root	Polygon	7416.0	3969.5	1005.0768	16621.7147	2132.9237	997.0	0.0		3263	2509	660	94	15568807.2	18870.4
mouse1_041.ome.tiff	c532713f-a0f9-467a-80d7-a47071a5a295	Annotation	grey	Right: grey	root	Geometry	7587.3	4193.9	29.0466	11.6718	11.5389	8.0	0.0	997.0	3194	2465	647	82	11626136.1	46775.9
mouse1_041.ome.tiff	0e7a48e8-697e-445c-a0e8-37949cc581aa	Annotation	CB	Right: CB	grey	Geometry	8157.6	3581.0	4.5138	0.0	0.0	512.0	0.0	8.0	45	39	5	1	6992549.6	28370.3
mouse1_041.ome.tiff	bf02fd88-f385-4a1f-aa89-606f32d1c2db	Annotation	CBN	Right: CBN	CB	Geometry	7162.9	3575.1	1.0952	5.3822	0.0	519.0	0.0	512.0	23	22	1	0	738644.9	5641.0
mouse1_041.ome.tiff	9fee5cad-63e3-4940-93db-8c2e7911cd6b	Annotation	IP	Right: IP	CBN	Polygon	7460.0	3696.6	1.3221	0.0	6.1567	91.0	0.0	519.0	11	10	1	0	454998.2	3318.2
mouse1_041.ome.tiff	528bdba1-8d9f-44b1-9560-819068c7a0af	Annotation	FN	Right: FN	CBN	Polygon	6686.4	3380.1	7.9023	502.8319	103.7715	989.0	0.0	519.0	12	12	0	0	283646.7	2322.8
mouse1_041.ome.tiff	7af4fc95-d7d0-4698-bc3f-ad72449f1eb9	Annotation	CBX	Right: CBX	CB	Geometry	7896.2	3341.7	22.9839	0.0	25.4401	528.0	0.0	512.0	22	20	1	1	7891429.1	29388.4
mouse1_041.ome.tiff	916e39e3-729d-466d-800a-c59704a81f79	Annotation	VERM	Right: VERM	CBX	Geometry	6373.9	2623.7	0.0	0.0	0.0	645.0	0.0	528.0	19	18	1	0	2584048.2	12031.7
mouse1_041.ome.tiff	69bf2424-840b-4c55-9974-6b8bbf523a16	Annotation	CUL	Right: CUL	VERM	Geometry	6258.1	2648.6	0.0	0.0	0.0	928.0	0.0	645.0	3	3	0	0	895694.3	3866.1
mouse1_041.ome.tiff	7e9795e1-73a7-4a4e-8d7f-86f40cdf850a	Annotation	CUL4, 5	Right: CUL4, 5	CUL	Geometry	6258.1	2648.6	1.0952	5.8359	0.0	1091.0	0.0	928.0	3	3	0	0	895694.3	3866.1
mouse1_041.ome.tiff	bf8e17a2-b821-4512-9d97-6e9a41fe30a4	Annotation	DEC	Right: DEC	VERM	Geometry	6587.3	2004.6	0.0	0.0	0.0	936.0	0.0	645.0	0	0	0	0	1108791.2	8070.5
mouse1_041.ome.tiff	c7e2b539-70e3-42c7-b065-61604eda6728	Annotation	UVU	Right: UVU	VERM	Polygon	5728.1	3355.7	13.2677	28.0453	6.4775	957.0	0.0	645.0	0	0	0	0	99.65	100.52
mouse1_041.ome.tiff	95cb2583-03d4-4aa0-ba4d-91c32f13f878	Annotation	NOD	Right: NOD	VERM	Polygon	6144.9	3770.5	22.9839	0.0	25.4401	968.0	0.0	645.0	16	15	1	0	579611.8	3598.8
mouse1_041.ome.tiff	a8927e5e-22d8-442d-ba4c-9a675d4ada2a	Annotation	HEM	Right: HEM	CBX	Geometry	8637.4	3691.3	158.0162	29.5942	0.0	1073.0	0.0	528.0	3	2	0	1	5307381.0	19656.7
mouse1_041.ome.tiff	36f41c4c-e110-4026-9c8d-aa3f906f8c33	Annotation	PRM	Right: PRM	HEM	Polygon	8818.7	3945.9	0.0	0.0	0.0	1025.0	0.0	1073.0	0	0	0	0	385614.3	3349.8
mouse1_041.ome.tiff	f86c8710-e143-4623-86f7-37907c5b6da4	Annotation	COPY	Right: COPY	HEM	Polygon	8134.7	3901.0	0.0	0.0	0.0	1033.0	0.0	1073.0	0	0	0	0	243162.5	1985.7
mouse1_041.ome.tiff	8cbaa34c-61c6-4dfd-bbcb-9248d835211c	Annotation	PFL	Right: PFL	HEM	Geometry	9053.8	4954.1	1.3221	7.6116	11.5389	1041.0	0.0	1073.0	0	0	0	0	1889534.0	7898.6
mouse1_041.ome.tiff	98ede5a7-b107-49e2-8408-a60faa074c64	Annotation	SIM	Right: SIM	HEM	Geometry	7247.6	2420.5	1.3221	7.6116	11.5389	1007.0	0.0	1073.0	1	1	0	0	216408.1	3261.2
mouse1_041.ome.tiff	770672d9-7462-4022-8950-9d939f2de27c	Annotation	AN	Right: AN	HEM	Polygon	8468.8	2812.7	18.8298	17.6956	22.0766	1017.0	0.0	1073.0	2	1	0	1	2572662.1	7752.5
mouse1_041.ome.tiff	b341a7d3-660e-491e-b3fe-f17b071aba3f	Annotation	ANcr1	Right: ANcr1	AN	Geometry	7957.0	2468.7	151.4662	179.0418	0.0	1056.0	0.0	1017.0	0	0	0	0	1165861.1	4660.3
mouse1_041.ome.tiff	165dafc7-2a7e-446c-8737-4cb99918f140	Annotation	ANcr2	Right: ANcr2	AN	Geometry	8893.0	3097.7	10587.2972	45303.8253	7700.9877	1064.0	0.0	1017.0	2	1	0	1	1406800.9	6486.1
mouse1_041.ome.tiff	95c63963-2be7-432b-b816-b722aa9c51b9	Annotation	BS	Right: BS	grey	Geometry	6726.8	5118.9	7.9324	920.545	1131.0182	343.0	0.0	8.0	3149	2426	642	81	4633586.5	18622.8
mouse1_041.ome.tiff	caf4a86b-cd9a-4cce-bb65-5262b986ce84	Annotation	HB	Right: HB	BS	Geometry	6726.8	5118.9	0.0	0.0	0.0	1065.0	0.0	343.0	3149	2426	642	81	4633586.5	18622.8
mouse1_041.ome.tiff	38b84db8-3184-4432-af7e-8f32aa4d42f5	Annotation	MY	Right: MY	HB	Geometry	6726.8	5118.9	0.0	0.0	0.0	354.0	0.0	1065.0	3149	2426	642	81	4633586.5	18622.8
mouse1_041.ome.tiff	ca94863f-f6f8-41df-9e44-be382a2c9de7	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7567.0	4895.5	48.6361	7.9324	0.0	386.0	0.0	354.0	27	16	11	0	910631.1	7666.9
