Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse1_043.ome.tiff	fda59af8-9c2e-421b-ab19-c329d81a9478	Annotation	Root		Root object (Image)	Geometry	5563.7	3814.5	24.5328	385.2634	260.8678				19909	4013	13838	2058	27650199.4	35916.7
mouse1_043.ome.tiff	663bbd16-64a0-4838-bb3e-58faf42f31f0	Annotation	root	Right: root	Root	Geometry	7197.1	3774.0	7443.0797	53624.373	9357.1145	997.0	0.0		3577	2114	1331	132	14041534.2	18322.0
mouse1_043.ome.tiff	4d846cbb-5e64-4f4c-b11c-e7c356da89b1	Annotation	grey	Right: grey	root	Geometry	7225.0	3776.6	14.7307	15.5341	5.6091	8.0	0.0	997.0	3262	1867	1271	124	11498241.4	49430.2
mouse1_043.ome.tiff	9e3a52cd-3836-4810-b464-b2284f4fbdf6	Annotation	CB	Right: CB	grey	Geometry	7574.5	3152.1	978.2592	916.4355	346.3872	512.0	0.0	8.0	20	20	0	0	7544853.0	32201.4
mouse1_043.ome.tiff	54f45e25-2851-4106-b0c0-da3a7b46561d	Annotation	CBN	Right: CBN	CB	Polygon	6152.3	3114.0	3.7394	0.0	0.0	519.0	0.0	512.0	0	0	0	0	44214.3	927.47
mouse1_043.ome.tiff	a002a9d9-59bb-44b7-8f4a-47992305f1b9	Annotation	FN	Right: FN	CBN	Polygon	6152.3	3114.0	12.4462	0.0	0.0	989.0	0.0	519.0	0	0	0	0	44214.3	927.47
mouse1_043.ome.tiff	8c20c839-7fee-4985-9857-d6c759c1715c	Annotation	CBX	Right: CBX	CB	Geometry	7582.0	3151.1	9.8961	0.0	13.3536	528.0	0.0	512.0	20	20	0	0	7493114.2	31286.5
mouse1_043.ome.tiff	ccdabcdd-ed97-4a83-8e03-9966a92f8627	Annotation	VERM	Right: VERM	CBX	Geometry	6086.6	2752.3	10.6705	0.0	0.0	645.0	0.0	528.0	12	12	0	0	2273284.0	13344.6
mouse1_043.ome.tiff	6aaeca4d-376a-4a16-b068-92d7f3798c81	Annotation	DEC	Right: DEC	VERM	Geometry	6021.0	2147.0	23.4375	3697.3828	730.9408	936.0	0.0	645.0	5	5	0	0	1308369.0	7467.3
mouse1_043.ome.tiff	4e826f2b-7ed2-42cb-9398-6099c717ca00	Annotation	UVU	Right: UVU	VERM	Geometry	5944.9	3286.1	10.1229	7.3848	0.0	957.0	0.0	645.0	2	2	0	0	201970.4	3988.5
mouse1_043.ome.tiff	7e8d646d-24bc-4b71-a40f-cedddd8a39c2	Annotation	NOD	Right: NOD	VERM	Polygon	6236.7	3649.4	0.0	0.0	0.0	968.0	0.0	645.0	5	5	0	0	762979.8	4683.2
mouse1_043.ome.tiff	5c4b6ed7-d5a2-4848-8958-fb3af31d204d	Annotation	HEM	Right: HEM	CBX	Geometry	8233.3	3324.8	27.899	0.0	0.0	1073.0	0.0	528.0	8	8	0	0	5219830.2	19036.1
mouse1_043.ome.tiff	116fb44e-552d-4339-88a2-4434ae7960a9	Annotation	PRM	Right: PRM	HEM	Geometry	8255.1	3494.5	55.2088	0.0	0.0	1025.0	0.0	1073.0	2	2	0	0	1161807.5	8515.0
mouse1_043.ome.tiff	a0db5b23-2aec-4a3d-811a-52ab9970d769	Annotation	COPY	Right: COPY	HEM	Geometry	7414.7	3433.6	0.0	0.0	0.0	1033.0	0.0	1073.0	4	4	0	0	612371.7	4360.6
mouse1_043.ome.tiff	30785e41-bfd8-40d3-916c-224a182e7752	Annotation	PFL	Right: PFL	HEM	Geometry	9014.0	4675.1	45.2363	0.0	0.0	1041.0	0.0	1073.0	0	0	0	0	1149256.9	5388.3
mouse1_043.ome.tiff	06d6edf1-d144-4e62-946f-886dd9d9bef4	Annotation	AN	Right: AN	HEM	Geometry	8049.9	2534.1	93.3753	26.2719	0.0	1017.0	0.0	1073.0	2	2	0	0	2296394.1	8814.7
mouse1_043.ome.tiff	da6b591b-668a-40ba-89e5-7326b486eaf4	Annotation	ANcr1	Right: ANcr1	AN	Geometry	7013.5	2058.6	32.0115	5139.8316	821.6871	1056.0	0.0	1017.0	0	0	0	0	254091.8	3322.0
mouse1_043.ome.tiff	b32ddfb1-d893-4e4f-8d88-e494edc65eb3	Annotation	ANcr2	Right: ANcr2	AN	Geometry	8178.8	2593.3	13.3146	3.5125	0.0	1064.0	0.0	1017.0	2	2	0	0	2042302.3	8589.7
mouse1_043.ome.tiff	4dc24325-81fe-4ace-99ba-80efe651c4ac	Annotation	BS	Right: BS	grey	Geometry	6558.1	4968.4	0.0	0.0	0.0	343.0	0.0	8.0	3242	1847	1271	124	3953712.1	17242.4
mouse1_043.ome.tiff	ad650802-cf75-4c5c-9f77-794d78a9fd5e	Annotation	HB	Right: HB	BS	Geometry	6558.1	4968.4	1.0429	0.0	0.0	1065.0	0.0	343.0	3242	1847	1271	124	3953712.1	17242.4
mouse1_043.ome.tiff	410f3713-0a02-4516-96d8-1b272ea82ce0	Annotation	MY	Right: MY	HB	Geometry	6558.1	4968.4	1.8697	0.0	0.0	354.0	0.0	1065.0	3242	1847	1271	124	3953712.1	17242.4
mouse1_043.ome.tiff	02c570e3-bd2b-4adf-9daa-15da9faa32dc	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7140.4	4769.3	0.0	0.0	0.0	386.0	0.0	354.0	106	64	42	0	655763.1	5122.0
mouse1_043.ome.tiff	c72b08d6-4438-4150-8779-108466ce3f3b	Annotation	NTS	Right: NTS	MY-sen	Geometry	6584.1	4432.7	14.3159	10.7645	0.0	651.0	0.0	386.0	53	46	7	0	195679.5	2385.8
mouse1_043.ome.tiff	29837e7a-1d27-4550-aace-9330727cf7ae	Annotation	SPVI	Right: SPVI	MY-sen	Polygon	7236.8	4666.8	12.2194	0.0	0.0	437.0	0.0	386.0	14	14	0	0	196447.5	1833.5
mouse1_043.ome.tiff	6db309d1-b56c-426a-911e-c4d161439ec6	Annotation	SPVO	Right: SPVO	MY-sen	Polygon	7481.4	5095.5	0.8268	0.0	0.0	445.0	0.0	386.0	39	4	35	0	263636.0	2282.8
mouse1_043.ome.tiff	5bbc707a-c9d8-4bfe-bc13-71cb071ac7d6	Annotation	MY-mot	Right: MY-mot	MY	Geometry	6395.1	4939.7	4.6078	8.1493	5.6091	370.0	0.0	354.0	2966	1686	1158	122	2703897.0	12056.8
mouse1_043.ome.tiff	e95500b3-8cff-4e8f-8c23-a192eaec7af6	Annotation	AMB	Right: AMB	MY-mot	Polygon	6919.5	5406.6	23.1168	112.8846	70.8992	135.0	0.0	370.0	14	10	3	1	13357.9	435.54
mouse1_043.ome.tiff	f259a05e-4edf-420e-8e1e-7831fdf18601	Annotation	AMBd	Right: AMBd	AMB	Polygon	6919.5	5406.6	9.2545	0.0	0.0	939.0	0.0	135.0	14	10	3	1	13357.9	435.54
mouse1_043.ome.tiff	ce68dcd0-17e8-4587-a6a7-e58ea0252ca2	Annotation	IRN	Right: IRN	MY-mot	Geometry	6434.2	5006.8	2.0965	0.0	29.2345	136.0	0.0	370.0	828	525	291	12	505441.0	3107.9
mouse1_043.ome.tiff	f71e4cb9-54aa-4000-8ac2-b8ae5e074c76	Annotation	GRN	Right: GRN	MY-mot	Geometry	5936.3	5106.4	166.364	40.0132	49.2616	1048.0	0.0	370.0	583	300	244	39	511518.6	3632.9
mouse1_043.ome.tiff	7c6c562b-8509-4b7b-a859-4ee6a9a6a831	Annotation	PHY	Right: PHY	MY-mot	Polygon	5734.1	4323.5	2.7381	8.1493	5.6091	154.0	0.0	370.0	23	11	7	5	80152.3	1229.4
mouse1_043.ome.tiff	560e662a-6892-403f-8f10-e21ba405cb32	Annotation	PRP	Right: PRP	PHY	Polygon	5734.1	4323.5	2.6441	0.0	0.0	169.0	0.0	154.0	23	11	7	5	80152.3	1229.4
mouse1_043.ome.tiff	de3f7c21-534c-4ad1-a848-556f82f93aea	Annotation	PGRN	Right: PGRN	MY-mot	Geometry	6563.4	5508.6	1115.4273	24020.5597	3287.1463	938.0	0.0	370.0	1042	677	324	41	393437.0	3409.5
mouse1_043.ome.tiff	d58290dc-6415-4e05-bdab-09af6b3069f6	Annotation	PGRNd	Right: PGRNd	PGRN	Polygon	5837.6	4522.5	59.9079	105.8535	20.5666	970.0	0.0	938.0	34	13	11	10	53789.5	937.65
mouse1_043.ome.tiff	e39d6a01-91be-4136-af42-453f8bd4064e	Annotation	PGRNl	Right: PGRNl	PGRN	Polygon	6678.3	5664.8	6.4775	0.0	0.0	978.0	0.0	938.0	1008	664	313	31	339647.5	2471.9
mouse1_043.ome.tiff	e7c5eab9-f17f-4356-b22a-f9abe71e5731	Annotation	PPY	Right: PPY	MY-mot	Polygon	6314.0	5926.7	103.2713	26.2719	13.3536	1069.0	0.0	370.0	1	0	1	0	26755.3	636.08
mouse1_043.ome.tiff	c0d59d20-eec7-490d-b064-74e670785060	Annotation	MARN	Right: MARN	MY-mot	Polygon	5917.6	5639.7	14.3159	10.7645	0.0	307.0	0.0	370.0	31	13	15	3	163580.3	1632.5
