Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse1_036.ome.tiff	463c07ad-e350-4554-8085-9ecae72c3769	Annotation	Root		Root object (Image)	Polygon	5237.1	3847.2	242.9675	107.4889	148.1268				34458	4092	23323	7043	34334773.5	26647.8
mouse1_036.ome.tiff	ac80e930-ea52-47b6-8552-588c67689db4	Annotation	root	Right: root	Root	Polygon	7199.6	3781.3	0.0	419.4675	46.5862	997.0	0.0		3700	2273	941	486	16400094.6	17935.0
mouse1_036.ome.tiff	34b99f3f-d948-454a-b9fc-e8ded4da17f7	Annotation	grey	Right: grey	root	Geometry	7182.5	3728.9	17.9224	0.0	0.0	8.0	0.0	997.0	2949	1699	829	421	13694066.9	58598.6
mouse1_036.ome.tiff	5b5cd423-5a0d-4576-85c9-bb3d679a65dc	Annotation	CB	Right: CB	grey	Geometry	7495.3	2988.9	604.37	3504.161	249.325	512.0	0.0	8.0	365	246	2	117	8586835.8	36761.2
mouse1_036.ome.tiff	0c53557a-b7e4-4a2e-b797-48087486079a	Annotation	CBN	Right: CBN	CB	Polygon	7889.3	3883.3	0.0	2.9649	1704.2372	519.0	0.0	512.0	4	4	0	0	85564.3	1207.3
mouse1_036.ome.tiff	5185edaf-63fe-4274-958f-d2c51a0aa611	Annotation	DN	Right: DN	CBN	Polygon	7889.3	3883.3	211.8452	0.0	0.0	846.0	0.0	519.0	4	4	0	0	85564.3	1207.3
mouse1_036.ome.tiff	15615737-184a-4785-a8f2-19955fd29861	Annotation	CBX	Right: CBX	CB	Geometry	7494.7	2975.8	494.3254	6.9701	1410.5829	528.0	0.0	512.0	337	218	2	117	8453371.5	32701.4
mouse1_036.ome.tiff	214ed5c9-9c89-4732-acec-92d0256955fb	Annotation	VERM	Right: VERM	CBX	Geometry	6248.0	2482.6	3.1918	0.0	24.9475	645.0	0.0	528.0	100	99	1	0	3777805.5	15079.4
mouse1_036.ome.tiff	d7e8285c-b588-4cf6-bde1-f56f3fd6bcbc	Annotation	LING	Right: LING	VERM	Polygon	5578.4	3704.5	156.453	3.1918	4.9286	912.0	0.0	645.0	0	0	0	0	17972.6	986.71
mouse1_036.ome.tiff	1b143d19-9eca-4b17-b426-62edd3ec62e8	Annotation	CENT	Right: CENT	VERM	Geometry	5994.9	2832.6	1979.8084	152.8057	13.4086	920.0	0.0	645.0	34	33	1	0	1930882.8	10676.4
