Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse1_045.ome.tiff	154b149b-2781-45a7-bb89-901cb6ea9bbf	Annotation	Root		Root object (Image)	Geometry	5738.6	3697.5	103.2307	82.1488	13.7294				18646	7679	10035	932	23184619.9	20147.6
mouse1_045.ome.tiff	0a0d1b04-afa7-4080-95ec-a691c3a1e454	Annotation	root	Right: root	Root	Polygon	7176.8	3767.5	35.4301	0.0	0.0	997.0	0.0		3495	3044	414	37	11650987.2	14195.6
mouse1_045.ome.tiff	3ccf6f71-33e7-48ff-a916-cd71fdc78860	Annotation	grey	Right: grey	root	Geometry	7215.1	3740.9	15.2783	50.7473	0.0	8.0	0.0	997.0	3395	2972	391	32	9886315.5	39905.5
mouse1_045.ome.tiff	56fd9291-d945-4cd6-a276-ae15708f7bb3	Annotation	CB	Right: CB	grey	Geometry	7563.9	2972.8	2.0965	10.6705	0.0	512.0	0.0	8.0	22	12	1	9	5935176.0	21039.9
mouse1_045.ome.tiff	3ceeb9b4-d7a8-4b72-9df0-bbe23b46891d	Annotation	CBX	Right: CBX	CB	Geometry	7556.2	2959.8	1.3221	0.0	4.7306	528.0	0.0	512.0	22	12	1	9	5871025.1	21137.0
mouse1_045.ome.tiff	f345370f-cb64-409a-be3e-b0f8e8e69715	Annotation	VERM	Right: VERM	CBX	Geometry	6452.5	2834.4	6218.9778	1535.8461	109.7251	645.0	0.0	528.0	13	7	1	5	2586239.9	14379.0
mouse1_045.ome.tiff	014184ff-f295-4ee2-b6fe-17fcd027fe5b	Annotation	DEC	Right: DEC	VERM	Polygon	6435.3	1823.3	557.3328	686.3802	153.5718	936.0	0.0	645.0	0	0	0	0	328719.3	2676.3
mouse1_045.ome.tiff	42c40fa0-fd41-41ec-bd03-203a9c305738	Annotation	FOTU	Right: FOTU	VERM	Geometry	6570.0	2284.7	3145.8182	16139.1633	1857.5717	944.0	0.0	645.0	1	1	0	0	719430.3	6079.0
mouse1_045.ome.tiff	1f6a8bd2-8181-4bbe-bd4c-85ba85253b8e	Annotation	PYR	Right: PYR	VERM	Geometry	6387.0	2832.8	0.0	0.0	0.0	951.0	0.0	645.0	0	0	0	0	506582.9	5425.1
mouse1_045.ome.tiff	3cad3e9c-a4c4-47bb-a552-8d4956b0bdf2	Annotation	UVU	Right: UVU	VERM	Geometry	6383.8	3428.3	6.3835	0.0	8.3472	957.0	0.0	645.0	2	2	0	0	720422.2	6456.6
mouse1_045.ome.tiff	3877e3c3-2fd2-422d-8232-6b7adc5b577d	Annotation	NOD	Right: NOD	VERM	Polygon	6464.8	3800.8	0.0	0.0	0.0	968.0	0.0	645.0	10	4	1	5	311202.2	3787.9
mouse1_045.ome.tiff	e729f0e9-665a-4b1f-9b31-406ce5775cd2	Annotation	HEM	Right: HEM	CBX	Geometry	8153.2	3062.4	0.0	0.0	15.9588	1073.0	0.0	528.0	10	6	0	4	3780467.1	12737.8
mouse1_045.ome.tiff	10b9f947-ec0c-423c-9e50-b21440db6f3b	Annotation	PRM	Right: PRM	HEM	Geometry	8195.6	3300.6	1091.8993	318.4569	14.7307	1025.0	0.0	1073.0	4	4	0	0	1780782.8	9915.4
mouse1_045.ome.tiff	7ae1de77-9354-499c-9759-c93918b285ca	Annotation	COPY	Right: COPY	HEM	Geometry	7549.9	3507.7	99.4494	0.0	0.0	1033.0	0.0	1073.0	1	1	0	0	582408.1	5183.1
