Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse1_044.ome.tiff	d39d88bd-561a-47bd-a723-21307ef232a4	Annotation	Root		Root object (Image)	Geometry	5571.5	3897.9	59.0121	34.2627	8.48				18969	3230	13727	2012	23852557.7	22204.4
mouse1_044.ome.tiff	f3b28b26-e9af-46ec-a2d3-4a1a285c7c6a	Annotation	root	Right: root	Root	Geometry	7003.1	3804.9	0.0	68.9914	48.3305	997.0	0.0		2242	1504	654	84	12048287.4	16354.0
mouse1_044.ome.tiff	175a6f53-1028-4e86-8815-18815a28ce1d	Annotation	grey	Right: grey	root	Geometry	6992.7	3748.2	10.1229	21.341	0.0	8.0	0.0	997.0	2038	1354	607	77	10618589.6	43697.0
mouse1_044.ome.tiff	d6d92610-e64b-4089-888d-5fb02807ad48	Annotation	CB	Right: CB	grey	Geometry	7241.6	3026.2	21.7947	1537.6178	235.2352	512.0	0.0	8.0	21	14	1	6	6719981.5	25659.4
mouse1_044.ome.tiff	3632513e-2eba-46f3-9f8f-f73b8fac4224	Annotation	CBX	Right: CBX	CB	Geometry	7237.2	3020.7	14.8636	0.0	0.0	528.0	0.0	512.0	21	14	1	6	6687327.4	25838.7
mouse1_044.ome.tiff	59509733-7683-40c0-a8d8-2c59a549b1c4	Annotation	VERM	Right: VERM	CBX	Geometry	6100.2	2876.7	10.9913	0.0	0.0	645.0	0.0	528.0	8	8	0	0	2389353.4	13410.6
mouse1_044.ome.tiff	1d85d1e9-675c-49b4-97c1-1046bcdf1fd1	Annotation	DEC	Right: DEC	VERM	Polygon	6043.2	1935.7	36.7911	18.3473	29.915	936.0	0.0	645.0	0	0	0	0	495492.5	3043.4
mouse1_044.ome.tiff	8e2b5ffa-a590-479d-b238-1b530d8e6126	Annotation	FOTU	Right: FOTU	VERM	Geometry	6144.2	2422.8	96.3196	17.3748	0.0	944.0	0.0	645.0	1	1	0	0	552407.3	5655.4
mouse1_044.ome.tiff	5a6826f8-ea78-4905-9d36-492b4b51da3f	Annotation	PYR	Right: PYR	VERM	Geometry	6021.8	2917.4	32.6485	0.0	27.3648	951.0	0.0	645.0	1	1	0	0	370871.6	4827.0
mouse1_044.ome.tiff	3fc0fd32-a387-47ba-a15f-53e302c7af96	Annotation	UVU	Right: UVU	VERM	Geometry	6055.0	3398.9	858.7437	9570.2486	254.931	957.0	0.0	645.0	1	1	0	0	461872.8	5414.3
mouse1_044.ome.tiff	b1f6d54b-1c30-4d3c-8e79-9f6b31b2e17b	Annotation	NOD	Right: NOD	VERM	Polygon	6206.2	3782.5	1.0952	0.0	0.0	968.0	0.0	645.0	5	5	0	0	509005.6	3776.7
mouse1_044.ome.tiff	58202233-a6a0-41a7-99d9-ec10a5a3889a	Annotation	HEM	Right: HEM	CBX	Geometry	7869.3	3100.7	4.5138	11.8986	0.0	1073.0	0.0	528.0	13	6	1	6	4297974.0	14678.7
mouse1_044.ome.tiff	f59bdf0d-a741-4145-a387-dc9a3e1cb5d7	Annotation	PRM	Right: PRM	HEM	Polygon	7881.8	3301.1	0.0	10.522	0.0	1025.0	0.0	1073.0	8	2	0	6	1611015.4	10370.6
mouse1_044.ome.tiff	649e1cb1-3057-48d4-8683-bb857eb441ac	Annotation	COPY	Right: COPY	HEM	Geometry	7203.4	3458.9	4.5138	11.8986	0.0	1033.0	0.0	1073.0	3	2	1	0	566143.3	4322.3
mouse1_044.ome.tiff	3c841796-5eae-49b4-beeb-b83d14f59a47	Annotation	PFL	Right: PFL	HEM	Geometry	8751.7	4597.6	6613.2062	2925.944	352.5269	1041.0	0.0	1073.0	0	0	0	0	374505.1	3418.0
mouse1_044.ome.tiff	31c7a66f-e26f-47d5-a208-ef937ea2278c	Annotation	AN	Right: AN	HEM	Polygon	7884.5	2478.6	1.3221	0.0	0.0	1017.0	0.0	1073.0	2	2	0	0	1746310.3	5971.6
mouse1_044.ome.tiff	3c52d70d-3cf9-4efc-a603-0fed608f5693	Annotation	ANcr2	Right: ANcr2	AN	Polygon	7884.5	2478.6	0.0	0.0	0.0	1064.0	0.0	1017.0	2	2	0	0	1746310.3	5971.6
mouse1_044.ome.tiff	52bab14c-eceb-499d-8beb-811016a3e756	Annotation	BS	Right: BS	grey	Geometry	6563.7	4992.6	10.1229	21.341	0.0	343.0	0.0	8.0	2017	1340	606	71	3898608.1	18063.4
mouse1_044.ome.tiff	a0708a92-65b9-4a42-b372-27bd41d469a1	Annotation	HB	Right: HB	BS	Geometry	6563.7	4992.6	1.3221	0.0	0.0	1065.0	0.0	343.0	2017	1340	606	71	3898608.1	18063.4
mouse1_044.ome.tiff	736bf466-e708-4038-a628-6ec17d28f931	Annotation	MY	Right: MY	HB	Geometry	6563.7	4992.6	580.2583	506.8801	0.0	354.0	0.0	1065.0	2017	1340	606	71	3898608.1	18063.4
mouse1_044.ome.tiff	5306b571-ccc5-4386-b7ab-40ff54175698	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7060.1	4644.6	218.1898	743.1709	647.1727	386.0	0.0	354.0	115	99	16	0	970358.3	6729.1
mouse1_044.ome.tiff	beb79359-be60-4cbb-8ec7-41d9d540fd61	Annotation	ECU	Right: ECU	MY-sen	Polygon	6838.3	4002.6	34.6547	161.118	0.0	903.0	0.0	386.0	7	7	0	0	65983.6	980.75
mouse1_044.ome.tiff	c1894e91-9d63-4802-b4d3-2c02efd24096	Annotation	NTS	Right: NTS	MY-sen	Geometry	6344.6	4385.0	53.9941	14.4099	19.7371	651.0	0.0	386.0	81	77	4	0	198299.3	2584.7
mouse1_044.ome.tiff	f4bffe72-97bb-4207-aeaf-536e6aac03e9	Annotation	SPVI	Right: SPVI	MY-sen	Polygon	7281.8	4777.5	5.0382	30.6966	0.0	437.0	0.0	386.0	27	15	12	0	706075.4	3538.3
mouse1_044.ome.tiff	e1f39b30-dd1a-4308-afca-fc4f24a5c1cc	Annotation	MY-mot	Right: MY-mot	MY	Geometry	6356.1	5076.5	6.3835	5.0326	24.7596	370.0	0.0	354.0	1664	1106	516	42	2288638.2	12155.6
mouse1_044.ome.tiff	c0f9d73b-3bce-4855-a379-c5e29a46b739	Annotation	AMB	Right: AMB	MY-mot	Polygon	6940.7	5404.6	0.0	0.0	0.0	135.0	0.0	370.0	1	1	0	0	16693.5	491.25
mouse1_044.ome.tiff	1e141817-5373-4b49-88de-f81e99d15c32	Annotation	AMBd	Right: AMBd	AMB	Polygon	6940.7	5404.6	17.2809	0.0	11.8986	939.0	0.0	135.0	1	1	0	0	16693.5	491.25
mouse1_044.ome.tiff	95bbbf67-ac1a-44fd-b011-9877e5dc78e5	Annotation	IRN	Right: IRN	MY-mot	Polygon	6369.1	4992.8	27.3747	3.2092	0.0	136.0	0.0	370.0	544	403	136	5	442333.5	3629.7
mouse1_044.ome.tiff	723638b9-a5b6-415b-9568-431bf22a7734	Annotation	GRN	Right: GRN	MY-mot	Polygon	5919.1	5113.7	18.633	0.0	8.2532	1048.0	0.0	370.0	400	286	95	19	473452.0	3446.3
mouse1_044.ome.tiff	11f6dfc8-47b2-423f-871f-fd219d9dd4be	Annotation	PHY	Right: PHY	MY-mot	Polygon	5621.7	4388.7	93.0029	0.0	0.0	154.0	0.0	370.0	9	1	8	0	21871.8	804.64
mouse1_044.ome.tiff	62be2005-faf4-4596-b777-fcb887581ac6	Annotation	PRP	Right: PRP	PHY	Polygon	5621.7	4388.7	6189.3702	56565.9661	9330.57	169.0	0.0	154.0	9	1	8	0	21871.8	804.64
mouse1_044.ome.tiff	492d0bcd-ef0c-4a2f-ae45-aba63135843b	Annotation	PGRN	Right: PGRN	MY-mot	Geometry	6639.8	5580.7	2.4173	13.7683	0.0	938.0	0.0	370.0	338	204	125	9	340783.9	2955.1
mouse1_044.ome.tiff	8584fd93-dec7-4a67-8ff5-f2438df474fe	Annotation	PGRNd	Right: PGRNd	PGRN	Polygon	5733.1	4570.9	353.7368	3625.828	887.0055	970.0	0.0	938.0	2	0	2	0	20130.3	571.74
mouse1_044.ome.tiff	cbd2de7f-8393-4ae0-8aa6-4e20b55a1286	Annotation	PGRNl	Right: PGRNl	PGRN	Polygon	6696.7	5644.1	1313.3921	7525.4388	887.562	978.0	0.0	938.0	336	204	123	9	320653.6	2383.4
mouse1_044.ome.tiff	e54087fa-28b1-4486-b5e5-9d9a666ce6b0	Annotation	MARN	Right: MARN	MY-mot	Polygon	5976.1	5579.6	5667.228	2573.2151	230.4795	307.0	0.0	370.0	42	36	5	1	127785.4	1454.9
mouse1_044.ome.tiff	af2df2ca-caf3-4668-afbb-2c205523c9e6	Annotation	VNC	Right: VNC	MY-mot	Polygon	6322.2	4102.1	96.903	40.4916	0.0	701.0	0.0	370.0	21	9	4	8	256646.2	2382.6
mouse1_044.ome.tiff	9f8a544a-ce9d-4cff-a9fa-31e808409056	Annotation	MV	Right: MV	VNC	Polygon	6069.4	4130.5	6833.9377	57753.4173	9747.7141	202.0	0.0	701.0	13	4	2	7	104858.5	1366.0
mouse1_044.ome.tiff	7ce40277-8b33-4cd6-bada-d7ef184b609f	Annotation	SPIV	Right: SPIV	VNC	Polygon	6496.8	4082.5	32.6485	0.0	27.3648	225.0	0.0	701.0	8	5	2	1	151787.7	1572.4
mouse1_044.ome.tiff	2b00cb14-982e-469f-a0e4-91b31dc13873	Annotation	DMX	Right: DMX	MY-mot	Polygon	5940.8	4347.0	64.0781	14.4099	19.7371	839.0	0.0	370.0	17	12	5	0	32060.2	677.88
